food_id,dish_name,food_type,cuisine_region,meal_time_category,serving_size_g,default_portion,carbs_g,protein_g,fat_g,fiber_g,sugar_g,glycemic_index,glycemic_load,calories_kcal,sodium_mg,vitamins_minerals_info,avoid_for_diabetic,safe_threshold_sugar,risky_threshold_sugar,risky_reason,recommended_alternatives,portion_adjustment,meal_time_fit,dietitian_notes
880,Sago khitchdi/khichri (Sabudana khitchdi/khichri),Cereal,Global,Snack,100,1 serving,22.41,2.72,10.1,1.82,1.03,70,15.687,187.16,100.26,"15.13, 0.86, 13.41, 34.18",Yes,100,130,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",reduce to half portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
881,Gram flour chilla/cheela (Besan chilla/cheela),Snack,Global,Snack,100,1 serving,21.03,7.8,2.85,4.25,1.87,37,7.7811,135.93,135.57,"28.38, 2.19, 1.73, 34.69",No,100,130,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
882,Vegetable namkeen jave,Snack,Global,Snack,100,1 serving,18.98,2.93,2.51,2.86,1.04,41,7.7818,112.23,32.13,"10.32, 1.07, 12.45, 26.26",No,100,130,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Iced tea, Steeped hot coffee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
883,Khakhra,Snack,Global,Snack,100,1 serving,27.66,4.78,5.32,5.43,0.88,68,18.8088,178.5,184.16,"21.27, 2.14, 0.56, 10.5",Yes,100,130,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
884,Moong bean dosa (Pesarattu),Lentil,Indian,Breakfast,120,1 dosa,31.91,12.32,11.67,6.04,2.9,34,10.8494,285.96,61.36,"36.44, 3.38, 1.48, 14.32",No,90,120,Normal,"Moong dal with vadi, Besan kadhi with pakodies, Washed moong dal (Dhuli moong ki dal)",okay at normal portion; pair with non-starchy veg,General,"Great protein + fiber; avoid deep‑fried versions (e.g., vada); keep portion moderate. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
885,Methi thepla,Cereal,Global,Snack,100,1 serving,41.34,8.98,15.95,7.56,2.98,71,29.3514,346.16,543.27,"73.51, 4.52, 1.06, 15.26",Yes,90,120,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",reduce to half portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
886,Rice puttu (Ari puttu),Cereal,Global,Lunch,200,1 bowl rice,11.82,1.26,3.13,0.76,0.33,45,5.319,81.98,48.28,"4.96, 0.42, 0.0, 4.85",No,110,140,Normal,"Vermicelli porridge (Semiya/Seviyan porridge), Bread upma, Peas pulao (Matar pulao)",okay at normal portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
887,Buckwheat pancake (Khura),Snack,Global,Snack,100,1 serving,27.28,2.91,16.43,0.56,0.64,77,21.0056,263.3,69.97,"11.32, 0.69, 0.66, 3.38",Yes,100,130,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
888,Quinoa khichdi/khichri,Cereal,Global,Snack,100,1 serving,8.83,3.18,1.59,2.58,0.69,66,5.8278,64.01,69.64,"24.59, 1.12, 9.13, 82.57",Yes,110,140,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",limit to small portion (¾ cup); add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
889,Khakhra chaat,Snack,Global,Snack,100,1 serving,16.64,4.52,30.65,3.04,3.26,44,7.321600000000001,358.66,102.78,"24.49, 1.26, 46.67, 312.97",No,100,130,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Iced tea, Small onion pickle ",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
890,Banana appam,Fruit,Global,Snack,120,1 fruit,20.06,1.17,42.53,0.67,9.95,74,14.844399999999998,469.81,20.14,"13.74, 0.77, 4.03, 13.79",Yes,100,130,High GI,"Orange omelette/omlet, Pearl millet mathri (Bajra mathri), Mango mousse",reduce to half portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
891,Veg manchurian,Snack,Chinese,Snack,100,1 serving,6.82,0.89,61.65,1.16,0.76,75,5.115,585.64,65.31,"16.79, 0.31, 15.1, 26.53",Yes,110,140,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
892,Pav bhaji,Vegetable,Global,Snack,100,1 serving,11.99,2.66,4.32,1.98,2.06,75,8.9925,96.53,163.89,"24.86, 0.97, 76.48, 170.49",Yes,110,140,High GI,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",reduce to half portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
893,Rice murukku,Cereal,Global,Lunch,200,1 bowl rice,33.29,5.41,48.22,2.18,0.17,66,21.9714,593.99,63.31,"24.63, 1.7, 0.0, 8.2",Yes,90,120,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",reduce to half portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
894,Bhel puri ,Cereal,Global,Snack,100,1 serving,16.47,3.52,47.91,2.24,3.41,75,12.3525,509.89,93.98,"24.22, 1.29, 31.61, 157.03",Yes,100,130,High GI,"Consomme au vermicelli, Vermicelli porridge (Semiya/Seviyan porridge), Bread upma",reduce to half portion; add extra salad/dal,General,Swap white grains with millet/brown rice; combine with dal/curd for protein. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
895,Semolina dhokla (Suji/Rava dhokla),Snack,Global,Snack,100,1 serving,30.86,5.44,5.2,5.12,1.85,63,19.4418,194.91,443.39,"31.17, 2.52, 3.66, 15.26",Yes,90,120,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
896,Spicy corn chaat ,Snack,Global,Snack,100,1 serving,11.45,4.61,46.55,2.17,0.95,68,7.785999999999999,479.8,86.5,"17.28, 0.84, 14.1, 227.37",Yes,110,140,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",limit to small portion (¾ cup); avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
897,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),Snack,Global,Snack,120,1 fruit,24.0,2.34,54.41,1.5,11.48,46,11.04,597.79,46.39,"24.62, 1.15, 0.32, 2.47",No,100,130,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
898,Banana chips (Kele ke chips),Fruit,Global,Snack,120,1 fruit,7.32,0.37,70.46,0.65,4.37,45,3.2940000000000005,665.67,86.87,"2.01, 0.19, 4.03, 8.97",No,110,140,Normal,"Mango mousse, Orange and pineapple cream, Pear chocholate sunday",okay at normal portion; prefer whole fruit,General,Prefer whole fruit over juice; pair with nuts/curd; avoid late‑night large portions. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
899,Wheat cake,Snack,Global,Snack,100,1 serving,41.13,4.79,14.95,2.76,25.79,51,20.9763,314.63,82.96,"98.91, 1.08, 0.76, 7.6",No,90,120,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
900,Mango cheesecake,Dairy,Global,Snack,120,1 fruit,20.06,2.39,7.3,1.14,15.36,40,8.024,152.46,107.12,"55.1, 0.53, 24.93, 68.68",No,100,130,Normal,"Sweet Lassi (Meethi lassi), Shahi paneer, Pomegranate raita (Anaar ka raita)",okay at normal portion; choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
901,Carrot cake (Gajar ka cake),Vegetable,Global,Snack,100,1 serving,35.98,5.6,10.27,2.93,23.96,33,11.873399999999998,255.59,158.74,"156.1, 1.03, 3.12, 17.06",No,90,120,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
902,Semolina cake (Suji/Rava cake),Snack,Global,Snack,100,1 serving,31.32,6.58,25.18,5.37,18.86,77,24.1164,374.14,91.36,"128.28, 1.36, 0.94, 9.42",Yes,90,120,High GI,"Canjee, Pickled mustard greens , Fermented bamboo shoot pickle (Mesu pickle)",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
903,Finger millet cake (Ragi cake),Snack,Global,Snack,100,1 serving,38.93,3.96,12.27,2.35,24.76,30,11.679,279.46,98.26,"118.38, 1.35, 0.76, 11.41",No,90,120,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
904,Honey cake,Snack,Global,Snack,100,1 serving,49.04,3.08,14.7,0.51,33.43,46,22.5584,333.59,72.55,"50.86, 0.46, 0.53, 10.06",No,90,120,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
905,Almond cardamom cake (Badam elaichi cake),Snack,Global,Snack,100,1 serving,34.53,7.18,21.36,2.35,18.06,32,11.0496,356.35,155.37,"81.29, 1.29, 0.37, 10.86",No,90,120,Normal,"Puffy omelette/omlet, Brown stock, Canjee",okay at normal portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
906,Tutti frutti cake,Snack,Global,Snack,100,1 serving,52.94,4.49,12.68,0.85,28.08,46,24.3524,347.72,106.36,"61.41, 0.62, 1.9, 76.45",No,90,120,Normal,"Fermented bamboo shoot pickle (Mesu pickle), Consomme au julienne, Mayonnaise",reduce to half portion; avoid added sugar/frying,General,Reserve sweets/fried snacks for rare occasions; bake/air‑fry when possible. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
907,Ham and Bean soup,Vegetable,Global,Dinner,180,1 bowl soup,4.18,10.61,4.15,0.54,1.43,46,1.9228,96.04,378.14,"20.52, 0.88, 22.31, 103.7",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Hot and sour soup, Cold summer garden soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
908,Whey soup,Vegetable,Global,Dinner,180,1 bowl soup,6.26,3.45,3.34,0.84,5.87,33,2.0658,68.91,87.08,"164.92, 0.55, 2.55, 33.72",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
909,Bottle gourd soup (Ghiya/Lauki soup),Vegetable,Global,Dinner,180,1 bowl soup,1.16,0.45,1.79,0.96,0.39,72,0.8351999999999999,23.05,53.81,"15.14, 0.26, 6.0, 52.73",Yes,110,140,High GI,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",reduce to half portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. High‑GI: emphasise portion control and add fiber/protein. 10–15 min walk post‑meal helps control spikes.
910,Baked potato soup,Vegetable,Global,Dinner,180,1 bowl soup,5.85,5.73,11.21,0.3,3.44,47,2.7495,147.05,268.69,"106.56, 0.27, 18.93, 42.67",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Hot and sour soup, Cold summer garden soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
911,Pumpkin soup,Vegetable,Global,Dinner,180,1 bowl soup,2.08,0.47,3.2,1.19,1.47,62,1.2896,40.05,45.5,"12.17, 0.19, 11.5, 35.73",Yes,110,140,High GI,"Cauliflower canjee (Phoolgobhi ki canjee), Cold tomato soup, Hot and sour soup",limit to small portion (¾ cup); minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Moderate‑GI: balance plate with veg + protein. 10–15 min walk post‑meal helps control spikes.
912,Sweet corn soup,Vegetable,Global,Dinner,180,1 bowl soup,3.56,0.99,1.63,0.31,0.9,46,1.6376,32.25,22.35,"3.72, 0.41, 10.33, 50.13",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Hot and sour soup, Cold summer garden soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
913,Paneer soup,Dairy,Global,Dinner,180,1 bowl soup,2.42,3.22,2.8,0.28,1.98,34,0.8228,47.85,68.03,"82.76, 0.3, 7.59, 106.5",No,110,140,Normal,"Roast chicken, Egg in a pepper, Fried Egg ",okay at normal portion; choose low‑fat/unsweetened,General,"Use low‑fat, unsweetened choices; watch added sugar in desserts. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes."
914,Curried Cauliflower soup,Vegetable,Global,Dinner,180,1 bowl soup,3.12,6.72,9.77,2.34,1.79,52,1.6224,37.32,7311.44,"37.25, 2.12, 51.86, 53.08",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Hot and sour soup, Cold summer garden soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
915,Millet soup,Vegetable,Global,Dinner,180,1 bowl soup,8.22,11.26,12.57,2.82,1.45,46,3.7812,55.99,10918.83,"65.21, 2.74, 4.23, 26.39",No,110,140,Normal,"Cauliflower canjee (Phoolgobhi ki canjee), Hot and sour soup, Cold summer garden soup",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
916,Lemon coriander soup,Vegetable,Global,Dinner,180,1 bowl soup,10.32,2.27,6.26,6.77,2.2,40,4.128,108.06,219.17,"102.57, 3.47, 8.6, 12.47",No,110,140,Normal,"Cold summer garden soup, Cream of broccoli soup, Jellied sunshine fruit salad",okay at normal portion; minimal oil,General,Non‑starchy veg are ideal; include leafy greens; keep oil low. Low‑GI: suitable choice; still watch total carbs. 10–15 min walk post‑meal helps control spikes.
